student_id,ip_out_online_friend,ip_in_online_friend,ip_out_online_enemy,ip_in_online_enemy,ip_out_offline_friend,ip_in_offline_friend,ip_out_offline_enemy,ip_in_offline_enemy,ip_out_friend_total,ip_out_enemy_total,ip_in_friend_total,ip_in_enemy_total,ip_sent_like_ratio,ip_received_like_ratio,ip_sent_net,ip_received_net,ip_out_friend_online_minus_offline,ip_out_enemy_online_minus_offline,ip_in_friend_online_minus_offline,ip_in_enemy_online_minus_offline,ip_class_size,ip_class_size_minus1,ip_out_online_friend_rate_class,ip_in_online_friend_rate_class,ip_out_online_enemy_rate_class,ip_in_online_enemy_rate_class,ip_out_offline_friend_rate_class,ip_in_offline_friend_rate_class,ip_out_offline_enemy_rate_class,ip_in_offline_enemy_rate_class,ip_out_friend_total_rate_class,ip_out_enemy_total_rate_class,ip_in_friend_total_rate_class,ip_in_enemy_total_rate_class,ip_out_friend_online_minus_offline_rate_class,ip_out_enemy_online_minus_offline_rate_class,ip_in_friend_online_minus_offline_rate_class,ip_in_enemy_online_minus_offline_rate_class,ip_reciprocal_friend_count,ip_reciprocal_enemy_count,ip_liked_by_me_but_enemy_to_me_count,ip_enemy_by_me_but_likes_me_count,ip_same_target_friend_and_enemy_count,ip_reciprocal_friend_count_rate_class,ip_reciprocal_enemy_count_rate_class,ip_liked_by_me_but_enemy_to_me_count_rate_class,ip_enemy_by_me_but_likes_me_count_rate_class,ip_same_target_friend_and_enemy_count_rate_class
s112191309062,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112191311024,2.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,5.0,1.0,3.0,1.0,0.8333333331944445,0.7499999998125,4.0,2.0,-1.0,-1.0,-1.0,1.0,43.0,42.0,0.047619047619047616,0.023809523809523808,0.0,0.023809523809523808,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.0,0.11904761904761904,0.023809523809523808,0.07142857142857142,0.023809523809523808,-0.023809523809523808,-0.023809523809523808,-0.023809523809523808,0.023809523809523808,1.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0
s112191311025,5.0,6.0,5.0,1.0,5.0,5.0,5.0,0.0,10.0,10.0,11.0,1.0,0.499999999975,0.9166666665902777,0.0,10.0,0.0,0.0,1.0,1.0,43.0,42.0,0.11904761904761904,0.14285714285714285,0.11904761904761904,0.023809523809523808,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.0,0.23809523809523808,0.23809523809523808,0.2619047619047619,0.023809523809523808,0.0,0.0,0.023809523809523808,0.023809523809523808,5.0,0.0,0.0,0.0,0.0,0.11904761904761904,0.0,0.0,0.0,0.0
s112191311026,5.0,2.0,0.0,3.0,5.0,2.0,2.0,5.0,10.0,2.0,4.0,8.0,0.8333333332638889,0.33333333330555553,8.0,-4.0,0.0,-2.0,0.0,-2.0,43.0,42.0,0.11904761904761904,0.047619047619047616,0.0,0.07142857142857142,0.11904761904761904,0.047619047619047616,0.047619047619047616,0.11904761904761904,0.23809523809523808,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.0,-0.047619047619047616,0.0,-0.047619047619047616,2.0,1.0,0.0,0.0,0.0,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0
s112191311027,0.0,6.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,10.0,2.0,0.0,0.8333333332638889,0.0,8.0,0.0,0.0,2.0,0.0,43.0,42.0,0.0,0.14285714285714285,0.0,0.023809523809523808,0.0,0.09523809523809523,0.0,0.023809523809523808,0.0,0.0,0.23809523809523808,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112191311028,2.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,6.0,1.0,0.99999999975,0.8571428570204082,4.0,5.0,0.0,0.0,0.0,1.0,43.0,42.0,0.047619047619047616,0.07142857142857142,0.0,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.0,0.0,0.09523809523809523,0.0,0.14285714285714285,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,1.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0
s112191311029,1.0,4.0,0.0,3.0,1.0,2.0,0.0,2.0,2.0,0.0,6.0,5.0,0.9999999995,0.5454545454049586,2.0,1.0,0.0,0.0,2.0,1.0,43.0,42.0,0.023809523809523808,0.09523809523809523,0.0,0.07142857142857142,0.023809523809523808,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0,0.14285714285714285,0.11904761904761904,0.0,0.0,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112191311030,0.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.9999999999333333,0.0,15.0,0.0,0.0,-1.0,0.0,43.0,42.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,-0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112191311032,2.0,0.0,1.0,1.0,5.0,1.0,4.0,1.0,7.0,5.0,1.0,2.0,0.5833333332847223,0.3333333332222222,2.0,-1.0,-3.0,-3.0,-1.0,0.0,43.0,42.0,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.11904761904761904,0.023809523809523808,0.09523809523809523,0.023809523809523808,0.16666666666666666,0.11904761904761904,0.023809523809523808,0.047619047619047616,-0.07142857142857142,-0.07142857142857142,-0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112191311034,3.0,2.0,0.0,3.0,4.0,2.0,0.0,2.0,7.0,0.0,4.0,5.0,0.9999999998571428,0.4444444443950617,7.0,-1.0,-1.0,0.0,0.0,1.0,43.0,42.0,0.07142857142857142,0.047619047619047616,0.0,0.07142857142857142,0.09523809523809523,0.047619047619047616,0.0,0.047619047619047616,0.16666666666666666,0.0,0.09523809523809523,0.11904761904761904,-0.023809523809523808,0.0,0.0,0.023809523809523808,2.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0
s112191311035,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.9999999999090909,0.0,11.0,0.0,0.0,-1.0,0.0,43.0,42.0,0.0,0.11904761904761904,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2619047619047619,0.0,0.0,0.0,-0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112191311037,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.4285714285102041,0.0,-1.0,0.0,0.0,-1.0,-2.0,43.0,42.0,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.047619047619047616,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.09523809523809523,0.0,0.0,-0.023809523809523808,-0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112191311038,5.0,7.0,5.0,0.0,5.0,6.0,2.0,2.0,10.0,7.0,13.0,2.0,0.588235294083045,0.8666666666088889,3.0,11.0,0.0,3.0,1.0,-2.0,43.0,42.0,0.11904761904761904,0.16666666666666666,0.11904761904761904,0.0,0.11904761904761904,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.23809523809523808,0.16666666666666666,0.30952380952380953,0.047619047619047616,0.0,0.07142857142857142,0.023809523809523808,-0.047619047619047616,4.0,2.0,0.0,1.0,0.0,0.09523809523809523,0.047619047619047616,0.0,0.023809523809523808,0.0
s112191311040,5.0,0.0,5.0,4.0,3.0,1.0,2.0,3.0,8.0,7.0,1.0,7.0,0.5333333332977778,0.124999999984375,1.0,-6.0,2.0,3.0,-1.0,1.0,43.0,42.0,0.11904761904761904,0.0,0.11904761904761904,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.19047619047619047,0.16666666666666666,0.023809523809523808,0.16666666666666666,0.047619047619047616,0.07142857142857142,-0.023809523809523808,0.023809523809523808,1.0,1.0,1.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.0,0.0
s112191311041,1.0,1.0,0.0,6.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,10.0,0.7499999998125,0.09090909090082644,2.0,-9.0,-1.0,-1.0,1.0,2.0,43.0,42.0,0.023809523809523808,0.023809523809523808,0.0,0.14285714285714285,0.047619047619047616,0.0,0.023809523809523808,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.023809523809523808,0.23809523809523808,-0.023809523809523808,-0.023809523809523808,0.023809523809523808,0.047619047619047616,1.0,1.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0
s112191311042,4.0,4.0,0.0,0.0,3.0,5.0,0.0,0.0,7.0,0.0,9.0,0.0,0.9999999998571428,0.9999999998888889,7.0,9.0,1.0,0.0,-1.0,0.0,43.0,42.0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.07142857142857142,0.11904761904761904,0.0,0.0,0.16666666666666666,0.0,0.21428571428571427,0.0,0.023809523809523808,0.0,-0.023809523809523808,0.0,3.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
s112191311043,5.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,6.0,0.0,7.0,1.0,0.9999999998333333,0.874999999890625,6.0,6.0,4.0,0.0,1.0,-1.0,43.0,42.0,0.11904761904761904,0.09523809523809523,0.0,0.0,0.023809523809523808,0.07142857142857142,0.0,0.023809523809523808,0.14285714285714285,0.0,0.16666666666666666,0.023809523809523808,0.09523809523809523,0.0,0.023809523809523808,-0.023809523809523808,3.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
s112191311044,4.0,4.0,3.0,0.0,4.0,4.0,2.0,0.0,8.0,5.0,8.0,0.0,0.6153846153372781,0.999999999875,3.0,8.0,0.0,1.0,0.0,0.0,43.0,42.0,0.09523809523809523,0.09523809523809523,0.07142857142857142,0.0,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.0,0.19047619047619047,0.11904761904761904,0.19047619047619047,0.0,0.0,0.023809523809523808,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
s112191311045,4.0,2.0,5.0,0.0,5.0,3.0,5.0,0.0,9.0,10.0,5.0,0.0,0.47368421050138504,0.9999999998,-1.0,5.0,-1.0,0.0,-1.0,0.0,43.0,42.0,0.09523809523809523,0.047619047619047616,0.11904761904761904,0.0,0.11904761904761904,0.07142857142857142,0.11904761904761904,0.0,0.21428571428571427,0.23809523809523808,0.11904761904761904,0.0,-0.023809523809523808,0.0,-0.023809523809523808,0.0,2.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0
s112191311046,4.0,5.0,4.0,0.0,3.0,2.0,3.0,0.0,7.0,7.0,7.0,0.0,0.49999999996428574,0.9999999998571428,0.0,7.0,1.0,1.0,3.0,0.0,43.0,42.0,0.09523809523809523,0.11904761904761904,0.09523809523809523,0.0,0.07142857142857142,0.047619047619047616,0.07142857142857142,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.023809523809523808,0.023809523809523808,0.07142857142857142,0.0,3.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,0.0,0.023809523809523808,0.0
s112191311047,5.0,6.0,2.0,0.0,5.0,6.0,4.0,0.0,10.0,6.0,12.0,0.0,0.6249999999609375,0.9999999999166667,4.0,12.0,0.0,-2.0,0.0,0.0,43.0,42.0,0.11904761904761904,0.14285714285714285,0.047619047619047616,0.0,0.11904761904761904,0.14285714285714285,0.09523809523809523,0.0,0.23809523809523808,0.14285714285714285,0.2857142857142857,0.0,0.0,-0.047619047619047616,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0
s112191311048,5.0,3.0,5.0,0.0,5.0,7.0,5.0,0.0,10.0,10.0,10.0,0.0,0.499999999975,0.9999999999,0.0,10.0,0.0,0.0,-4.0,0.0,43.0,42.0,0.11904761904761904,0.07142857142857142,0.11904761904761904,0.0,0.11904761904761904,0.16666666666666666,0.11904761904761904,0.0,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.0,0.0,0.0,-0.09523809523809523,0.0,3.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,0.0,0.023809523809523808,0.0
s112191311049,4.0,3.0,4.0,1.0,4.0,1.0,4.0,1.0,8.0,8.0,4.0,2.0,0.49999999996875,0.6666666665555555,0.0,2.0,0.0,0.0,2.0,0.0,43.0,42.0,0.09523809523809523,0.07142857142857142,0.09523809523809523,0.023809523809523808,0.09523809523809523,0.023809523809523808,0.09523809523809523,0.023809523809523808,0.19047619047619047,0.19047619047619047,0.09523809523809523,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,4.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0
s112191311050,4.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,8.0,2.0,3.0,0.0,0.79999999992,0.9999999996666666,6.0,3.0,0.0,0.0,-1.0,0.0,43.0,42.0,0.09523809523809523,0.023809523809523808,0.023809523809523808,0.0,0.09523809523809523,0.047619047619047616,0.023809523809523808,0.0,0.19047619047619047,0.047619047619047616,0.07142857142857142,0.0,0.0,0.0,-0.023809523809523808,0.0,1.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0
s112191311051,5.0,6.0,5.0,0.0,5.0,6.0,5.0,2.0,10.0,10.0,12.0,2.0,0.499999999975,0.8571428570816326,0.0,10.0,0.0,0.0,0.0,-2.0,43.0,42.0,0.11904761904761904,0.14285714285714285,0.11904761904761904,0.0,0.11904761904761904,0.14285714285714285,0.11904761904761904,0.047619047619047616,0.23809523809523808,0.23809523809523808,0.2857142857142857,0.047619047619047616,0.0,0.0,0.0,-0.047619047619047616,4.0,0.0,0.0,1.0,0.0,0.09523809523809523,0.0,0.0,0.023809523809523808,0.0
s112191311052,0.0,2.0,0.0,12.0,0.0,1.0,0.0,11.0,0.0,0.0,3.0,23.0,0.0,0.11538461538017751,0.0,-20.0,0.0,0.0,1.0,1.0,43.0,42.0,0.0,0.047619047619047616,0.0,0.2857142857142857,0.0,0.023809523809523808,0.0,0.2619047619047619,0.0,0.0,0.07142857142857142,0.5476190476190477,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112191311053,4.0,5.0,0.0,0.0,4.0,3.0,0.0,0.0,8.0,0.0,8.0,0.0,0.999999999875,0.999999999875,8.0,8.0,0.0,0.0,2.0,0.0,43.0,42.0,0.09523809523809523,0.11904761904761904,0.0,0.0,0.09523809523809523,0.07142857142857142,0.0,0.0,0.19047619047619047,0.0,0.19047619047619047,0.0,0.0,0.0,0.047619047619047616,0.0,3.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
s112191311054,4.0,1.0,5.0,7.0,4.0,0.0,5.0,9.0,8.0,10.0,1.0,16.0,0.44444444441975306,0.0588235294083045,-2.0,-15.0,0.0,0.0,1.0,-2.0,43.0,42.0,0.09523809523809523,0.023809523809523808,0.11904761904761904,0.16666666666666666,0.09523809523809523,0.0,0.11904761904761904,0.21428571428571427,0.19047619047619047,0.23809523809523808,0.023809523809523808,0.38095238095238093,0.0,0.0,0.023809523809523808,-0.047619047619047616,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.09523809523809523,0.023809523809523808,0.0
s112191311056,4.0,3.0,1.0,0.0,5.0,4.0,1.0,1.0,9.0,2.0,7.0,1.0,0.8181818181074381,0.874999999890625,7.0,6.0,-1.0,0.0,-1.0,-1.0,43.0,42.0,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.0,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.023809523809523808,0.21428571428571427,0.047619047619047616,0.16666666666666666,0.023809523809523808,-0.023809523809523808,0.0,-0.023809523809523808,-0.023809523809523808,3.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
s112191311058,3.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,6.0,2.0,5.0,5.0,0.74999999990625,0.49999999995,4.0,0.0,0.0,0.0,-1.0,-3.0,43.0,42.0,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.07142857142857142,0.07142857142857142,0.023809523809523808,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.11904761904761904,0.11904761904761904,0.0,0.0,-0.023809523809523808,-0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0
s112191311059,4.0,4.0,0.0,2.0,5.0,9.0,0.0,1.0,9.0,0.0,13.0,3.0,0.9999999998888889,0.8124999999492187,9.0,10.0,-1.0,0.0,-5.0,1.0,43.0,42.0,0.09523809523809523,0.09523809523809523,0.0,0.047619047619047616,0.11904761904761904,0.21428571428571427,0.0,0.023809523809523808,0.21428571428571427,0.0,0.30952380952380953,0.07142857142857142,-0.023809523809523808,0.0,-0.11904761904761904,0.023809523809523808,5.0,0.0,0.0,0.0,0.0,0.11904761904761904,0.0,0.0,0.0,0.0
s112191311060,5.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,10.0,0.0,5.0,0.0,0.9999999999,0.9999999998,10.0,5.0,0.0,0.0,-1.0,0.0,43.0,42.0,0.11904761904761904,0.047619047619047616,0.0,0.0,0.11904761904761904,0.07142857142857142,0.0,0.0,0.23809523809523808,0.0,0.11904761904761904,0.0,0.0,0.0,-0.023809523809523808,0.0,3.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
s112191311061,1.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,2.0,5.0,0.4999999999375,0.2857142856734694,0.0,-3.0,-2.0,-2.0,0.0,-1.0,43.0,42.0,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.023809523809523808,0.07142857142857142,0.07142857142857142,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.11904761904761904,-0.047619047619047616,-0.047619047619047616,0.0,-0.023809523809523808,1.0,1.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0
s112191311062,3.0,3.0,3.0,0.0,3.0,3.0,3.0,1.0,6.0,6.0,6.0,1.0,0.49999999995833333,0.8571428570204082,0.0,5.0,0.0,0.0,0.0,-1.0,43.0,42.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.023809523809523808,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.023809523809523808,0.0,0.0,0.0,-0.023809523809523808,3.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
s112191311063,5.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0,0.0,2.0,0.0,0.9999999999,0.9999999995,10.0,2.0,0.0,0.0,-2.0,0.0,43.0,42.0,0.11904761904761904,0.0,0.0,0.0,0.11904761904761904,0.047619047619047616,0.0,0.0,0.23809523809523808,0.0,0.047619047619047616,0.0,0.0,0.0,-0.047619047619047616,0.0,2.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0
s112191311064,5.0,8.0,0.0,1.0,4.0,8.0,2.0,1.0,9.0,2.0,16.0,2.0,0.8181818181074381,0.8888888888395061,7.0,14.0,1.0,-2.0,0.0,0.0,43.0,42.0,0.11904761904761904,0.19047619047619047,0.0,0.023809523809523808,0.09523809523809523,0.19047619047619047,0.047619047619047616,0.023809523809523808,0.21428571428571427,0.047619047619047616,0.38095238095238093,0.047619047619047616,0.023809523809523808,-0.047619047619047616,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.11904761904761904,0.0,0.0,0.0,0.0
s112191311065,3.0,4.0,1.0,0.0,5.0,7.0,1.0,1.0,8.0,2.0,11.0,1.0,0.79999999992,0.9166666665902777,6.0,10.0,-2.0,0.0,-3.0,-1.0,43.0,42.0,0.07142857142857142,0.09523809523809523,0.023809523809523808,0.0,0.11904761904761904,0.16666666666666666,0.023809523809523808,0.023809523809523808,0.19047619047619047,0.047619047619047616,0.2619047619047619,0.023809523809523808,-0.047619047619047616,0.0,-0.07142857142857142,-0.023809523809523808,5.0,0.0,0.0,0.0,0.0,0.11904761904761904,0.0,0.0,0.0,0.0
s112191311066,5.0,3.0,1.0,13.0,5.0,2.0,4.0,12.0,10.0,5.0,5.0,25.0,0.6666666666222222,0.1666666666611111,5.0,-20.0,0.0,-3.0,1.0,1.0,43.0,42.0,0.11904761904761904,0.07142857142857142,0.023809523809523808,0.30952380952380953,0.11904761904761904,0.047619047619047616,0.09523809523809523,0.2857142857142857,0.23809523809523808,0.11904761904761904,0.11904761904761904,0.5952380952380952,0.0,-0.07142857142857142,0.023809523809523808,0.023809523809523808,2.0,1.0,0.0,0.0,0.0,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0
s112191311067,1.0,3.0,0.0,1.0,5.0,5.0,2.0,0.0,6.0,2.0,8.0,1.0,0.74999999990625,0.8888888887901234,4.0,7.0,-4.0,-2.0,-2.0,1.0,43.0,42.0,0.023809523809523808,0.07142857142857142,0.0,0.023809523809523808,0.11904761904761904,0.11904761904761904,0.047619047619047616,0.0,0.14285714285714285,0.047619047619047616,0.19047619047619047,0.023809523809523808,-0.09523809523809523,-0.047619047619047616,-0.047619047619047616,0.023809523809523808,4.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0
s112191311068,4.0,6.0,4.0,2.0,5.0,7.0,1.0,2.0,9.0,5.0,13.0,4.0,0.6428571428112245,0.7647058823079584,4.0,9.0,-1.0,3.0,-1.0,0.0,43.0,42.0,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.11904761904761904,0.16666666666666666,0.023809523809523808,0.047619047619047616,0.21428571428571427,0.11904761904761904,0.30952380952380953,0.09523809523809523,-0.023809523809523808,0.07142857142857142,-0.023809523809523808,0.0,5.0,0.0,0.0,0.0,0.0,0.11904761904761904,0.0,0.0,0.0,0.0
s112191311069,5.0,4.0,2.0,0.0,5.0,3.0,1.0,0.0,10.0,3.0,7.0,0.0,0.7692307691715976,0.9999999998571428,7.0,7.0,0.0,1.0,1.0,0.0,43.0,42.0,0.11904761904761904,0.09523809523809523,0.047619047619047616,0.0,0.11904761904761904,0.07142857142857142,0.023809523809523808,0.0,0.23809523809523808,0.07142857142857142,0.16666666666666666,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,3.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
s112191311070,3.0,4.0,1.0,0.0,3.0,5.0,1.0,0.0,6.0,2.0,9.0,0.0,0.74999999990625,0.9999999998888889,4.0,9.0,0.0,0.0,-1.0,0.0,43.0,42.0,0.07142857142857142,0.09523809523809523,0.023809523809523808,0.0,0.07142857142857142,0.11904761904761904,0.023809523809523808,0.0,0.14285714285714285,0.047619047619047616,0.21428571428571427,0.0,0.0,0.0,-0.023809523809523808,0.0,3.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
s112191311071,5.0,5.0,1.0,0.0,5.0,3.0,1.0,0.0,10.0,2.0,8.0,0.0,0.8333333332638889,0.999999999875,8.0,8.0,0.0,0.0,2.0,0.0,43.0,42.0,0.11904761904761904,0.11904761904761904,0.023809523809523808,0.0,0.11904761904761904,0.07142857142857142,0.023809523809523808,0.0,0.23809523809523808,0.047619047619047616,0.19047619047619047,0.0,0.0,0.0,0.047619047619047616,0.0,4.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0
s112191311072,5.0,1.0,3.0,2.0,5.0,1.0,4.0,3.0,10.0,7.0,2.0,5.0,0.588235294083045,0.2857142856734694,3.0,-3.0,0.0,-1.0,0.0,-1.0,43.0,42.0,0.11904761904761904,0.023809523809523808,0.07142857142857142,0.047619047619047616,0.11904761904761904,0.023809523809523808,0.09523809523809523,0.07142857142857142,0.23809523809523808,0.16666666666666666,0.047619047619047616,0.11904761904761904,0.0,-0.023809523809523808,0.0,-0.023809523809523808,1.0,1.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0
s112191311075,5.0,1.0,0.0,1.0,5.0,2.0,0.0,2.0,10.0,0.0,3.0,3.0,0.9999999999,0.49999999991666666,10.0,0.0,0.0,0.0,-1.0,-1.0,39.0,38.0,0.13157894736842105,0.02631578947368421,0.0,0.02631578947368421,0.13157894736842105,0.05263157894736842,0.0,0.05263157894736842,0.2631578947368421,0.0,0.07894736842105263,0.07894736842105263,0.0,0.0,-0.02631578947368421,-0.02631578947368421,2.0,0.0,1.0,0.0,0.0,0.05263157894736842,0.0,0.02631578947368421,0.0,0.0
s112191311076,4.0,4.0,0.0,1.0,5.0,4.0,1.0,1.0,9.0,1.0,8.0,2.0,0.89999999991,0.79999999992,8.0,6.0,-1.0,-1.0,0.0,0.0,39.0,38.0,0.10526315789473684,0.10526315789473684,0.0,0.02631578947368421,0.13157894736842105,0.10526315789473684,0.02631578947368421,0.02631578947368421,0.23684210526315788,0.02631578947368421,0.21052631578947367,0.05263157894736842,-0.02631578947368421,-0.02631578947368421,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.10526315789473684,0.0,0.02631578947368421,0.0,0.0
s112191311077,3.0,3.0,0.0,1.0,4.0,1.0,0.0,1.0,7.0,0.0,4.0,2.0,0.9999999998571428,0.6666666665555555,7.0,2.0,-1.0,0.0,2.0,0.0,39.0,38.0,0.07894736842105263,0.07894736842105263,0.0,0.02631578947368421,0.10526315789473684,0.02631578947368421,0.0,0.02631578947368421,0.18421052631578946,0.0,0.10526315789473684,0.05263157894736842,-0.02631578947368421,0.0,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0
s112191311078,3.0,2.0,0.0,2.0,3.0,2.0,0.0,3.0,6.0,0.0,4.0,5.0,0.9999999998333333,0.4444444443950617,6.0,-1.0,0.0,0.0,0.0,-1.0,39.0,38.0,0.07894736842105263,0.05263157894736842,0.0,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.0,0.07894736842105263,0.15789473684210525,0.0,0.10526315789473684,0.13157894736842105,0.0,0.0,0.0,-0.02631578947368421,3.0,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.0
s112191311080,2.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,6.0,0.0,7.0,0.0,0.9999999998333333,0.9999999998571428,6.0,7.0,-2.0,0.0,-3.0,0.0,39.0,38.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.10526315789473684,0.13157894736842105,0.0,0.0,0.15789473684210525,0.0,0.18421052631578946,0.0,-0.05263157894736842,0.0,-0.07894736842105263,0.0,4.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0
